t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,recommandation
5.20,23.4,19.3,SAFE,0,Voie libre
5.25,23.7,19.2,SAFE,0,Voie libre
5.30,23.9,19.3,SAFE,0,Voie libre
5.35,24.2,19.2,SAFE,0,Voie libre
5.40,24.5,19.3,SAFE,0,Voie libre
5.45,24.7,19.3,SAFE,0,Voie libre
5.50,25.0,19.4,SAFE,0,Voie libre
5.55,25.3,19.3,SAFE,0,Voie libre
5.60,25.5,19.4,SAFE,0,Voie libre
5.65,25.8,19.3,SAFE,0,Voie libre
5.70,26.1,19.4,SAFE,0,Voie libre
5.75,26.3,19.3,SAFE,0,Voie libre
5.80,26.6,19.4,SAFE,0,Voie libre
5.85,26.9,19.3,SAFE,0,Voie libre
5.90,27.1,19.4,SAFE,0,Voie libre
5.95,27.4,19.4,SAFE,0,Voie libre
6.00,27.7,19.5,SAFE,0,Voie libre
6.05,28.0,19.4,SAFE,0,Voie libre
6.10,28.2,19.5,SAFE,0,Voie libre
6.15,28.5,19.4,SAFE,0,Voie libre
6.20,28.8,19.5,SAFE,0,Voie libre
6.25,29.0,19.5,SAFE,0,Voie libre
6.30,29.3,19.5,SAFE,0,Voie libre
6.35,29.6,19.5,SAFE,0,Voie libre
6.40,29.8,19.6,SAFE,0,Voie libre
6.45,30.1,19.5,SAFE,0,Voie libre
6.50,30.4,19.6,SAFE,0,Voie libre
6.55,30.7,19.5,SAFE,0,Voie libre
6.60,30.9,19.6,SAFE,0,Voie libre
6.65,31.2,19.5,SAFE,0,Voie libre
6.70,31.5,19.6,SAFE,0,Voie libre
6.75,31.7,19.5,SAFE,0,Voie libre
6.80,32.0,19.6,SAFE,0,Voie libre
6.85,32.3,19.6,SAFE,0,Voie libre
6.90,32.6,19.7,SAFE,0,Voie libre
6.95,32.8,19.6,SAFE,0,Voie libre
7.00,33.1,19.7,SAFE,0,Voie libre
7.05,33.4,19.6,SAFE,0,Voie libre
7.10,33.7,19.7,SAFE,0,Voie libre
7.15,33.9,19.6,SAFE,0,Voie libre
7.20,34.2,19.7,SAFE,0,Voie libre
7.25,34.5,19.7,SAFE,0,Voie libre
7.30,34.7,19.7,SAFE,0,Voie libre
7.35,35.0,19.7,SAFE,0,Voie libre
7.40,35.3,19.8,SAFE,0,Voie libre
7.45,35.6,19.7,SAFE,0,Voie libre
7.50,35.8,19.8,SAFE,0,Voie libre
7.55,36.1,19.7,SAFE,0,Voie libre
7.60,36.4,19.8,SAFE,0,Voie libre
7.65,36.7,19.8,SAFE,0,Voie libre
7.70,36.9,19.8,SAFE,0,Voie libre
7.75,37.2,19.8,SAFE,0,Voie libre
7.80,37.5,19.9,SAFE,0,Voie libre
7.85,37.8,19.8,SAFE,0,Voie libre
7.90,38.0,19.9,SAFE,0,Voie libre
7.95,38.3,19.8,SAFE,0,Voie libre
8.00,38.6,19.9,SAFE,0,Voie libre
8.05,38.9,19.8,SAFE,0,Voie libre
8.10,39.1,19.9,SAFE,0,Voie libre
8.15,39.4,19.8,SAFE,0,Voie libre
8.20,39.7,19.9,SAFE,0,Voie libre
8.25,40.0,19.9,SAFE,0,Voie libre
8.30,40.2,20.0,SAFE,0,Voie libre
8.35,40.5,19.9,SAFE,0,Voie libre
8.40,40.8,20.0,SAFE,0,Voie libre
8.45,41.1,19.9,SAFE,0,Voie libre
8.50,41.4,20.0,SAFE,0,Voie libre
8.55,41.6,19.9,SAFE,0,Voie libre
8.60,41.9,20.0,SAFE,0,Voie libre
8.65,42.2,20.0,SAFE,0,Voie libre
8.70,42.5,20.0,SAFE,0,Voie libre
8.75,42.7,20.0,SAFE,0,Voie libre
8.80,43.0,20.1,SAFE,0,Voie libre
8.85,43.3,20.0,SAFE,0,Voie libre
8.90,43.6,20.1,SAFE,1,Situation maîtrisée
8.95,43.9,20.0,SAFE,1,Situation maîtrisée
9.00,44.1,20.1,SAFE,1,Situation maîtrisée
9.05,44.4,20.0,SAFE,1,Situation maîtrisée
9.10,44.7,20.1,SAFE,1,Situation maîtrisée
9.15,45.0,20.1,SAFE,1,Situation maîtrisée
9.20,45.2,20.1,SAFE,2,Situation maîtrisée
9.25,45.5,20.1,SAFE,2,Situation maîtrisée
9.30,45.8,20.1,SAFE,2,Situation maîtrisée
9.35,46.1,20.1,SAFE,2,Situation maîtrisée
9.40,46.4,20.2,SAFE,2,Situation maîtrisée
9.45,46.6,20.1,SAFE,2,Situation maîtrisée
9.50,46.9,20.2,SAFE,2,Situation maîtrisée
9.55,47.2,20.1,SAFE,2,Situation maîtrisée
9.60,47.5,20.2,SAFE,2,Situation maîtrisée
9.65,47.8,20.1,SAFE,2,Situation maîtrisée
9.70,48.0,20.2,SAFE,2,Situation maîtrisée
9.75,48.3,20.1,SAFE,2,Situation maîtrisée
9.80,48.6,20.2,SAFE,2,Situation maîtrisée
9.85,48.9,20.1,SAFE,2,Situation maîtrisée
9.90,49.2,20.2,SAFE,2,Situation maîtrisée
9.95,49.4,20.1,SAFE,2,Situation maîtrisée
10.00,49.7,20.2,SAFE,2,Situation maîtrisée
10.05,50.0,20.1,SAFE,2,Situation maîtrisée
10.10,50.3,20.2,SAFE,3,Situation maîtrisée
10.15,50.6,20.1,SAFE,3,Situation maîtrisée
10.20,50.8,20.2,SAFE,3,Situation maîtrisée
10.25,51.1,20.1,SAFE,3,Situation maîtrisée
10.30,51.4,20.2,SAFE,3,Situation maîtrisée
10.35,51.7,20.1,SAFE,3,Situation maîtrisée
10.40,52.0,20.2,SAFE,3,Situation maîtrisée
10.45,52.2,20.2,SAFE,3,Situation maîtrisée
10.50,52.5,20.2,SAFE,3,Situation maîtrisée
10.55,52.8,20.2,SAFE,3,Situation maîtrisée
10.60,53.1,20.2,SAFE,3,Situation maîtrisée
10.65,53.4,20.2,SAFE,3,Situation maîtrisée
10.70,53.6,20.2,SAFE,3,Situation maîtrisée
10.75,53.9,20.2,SAFE,3,Situation maîtrisée
10.80,54.2,20.2,SAFE,3,Situation maîtrisée
10.85,54.5,20.2,SAFE,4,Situation maîtrisée
10.90,54.8,20.2,SAFE,4,Situation maîtrisée
10.95,55.1,20.2,SAFE,4,Situation maîtrisée
11.00,55.3,20.2,SAFE,4,Situation maîtrisée
11.05,55.6,20.2,SAFE,4,Situation maîtrisée
11.10,55.9,20.2,SAFE,4,Situation maîtrisée
11.15,56.2,20.2,SAFE,4,Situation maîtrisée
11.20,56.5,20.2,SAFE,4,Situation maîtrisée
11.25,56.7,20.2,SAFE,4,Situation maîtrisée
11.30,57.0,20.2,SAFE,5,Situation maîtrisée
11.35,57.3,20.2,SAFE,5,Situation maîtrisée
11.40,57.6,20.2,SAFE,5,Situation maîtrisée
11.45,57.9,20.2,SAFE,5,Situation maîtrisée
11.50,58.1,20.2,SAFE,5,Situation maîtrisée
11.55,58.4,20.2,SAFE,5,Situation maîtrisée
11.60,58.7,20.2,SAFE,5,Situation maîtrisée
11.65,59.0,20.2,SAFE,5,Situation maîtrisée
11.70,59.3,20.2,SAFE,5,Situation maîtrisée
11.75,59.5,20.2,SAFE,5,Situation maîtrisée
11.80,59.8,20.2,SAFE,5,Situation maîtrisée
11.85,60.1,20.2,SAFE,5,Situation maîtrisée
11.90,60.4,20.2,SAFE,5,Situation maîtrisée
11.95,60.7,20.2,SAFE,5,Situation maîtrisée
12.00,60.9,20.2,SAFE,5,Situation maîtrisée
12.05,61.2,20.2,SAFE,5,Situation maîtrisée
12.10,61.5,20.2,SAFE,6,Situation maîtrisée
12.15,61.8,20.2,SAFE,6,Situation maîtrisée
12.20,62.1,20.2,SAFE,6,Situation maîtrisée
12.25,62.3,20.2,SAFE,6,Situation maîtrisée
12.30,62.6,20.2,SAFE,6,Situation maîtrisée
12.35,62.9,20.2,SAFE,6,Situation maîtrisée
12.40,63.2,20.2,SAFE,6,Situation maîtrisée
12.45,63.5,20.2,SAFE,6,Situation maîtrisée
12.50,63.8,20.3,SAFE,6,Situation maîtrisée
12.55,64.0,20.7,SAFE,6,Situation maîtrisée
12.60,64.3,20.7,SAFE,6,Situation maîtrisée
12.65,64.6,21.0,SAFE,6,Situation maîtrisée
12.70,64.9,20.6,SAFE,6,Situation maîtrisée
12.75,65.2,21.0,SAFE,6,Situation maîtrisée
12.80,65.5,20.8,SAFE,6,Situation maîtrisée
12.85,65.8,21.0,SAFE,6,Situation maîtrisée
12.90,66.1,20.6,SAFE,6,Situation maîtrisée
12.95,66.4,21.0,SAFE,6,Situation maîtrisée
13.00,66.6,20.8,SAFE,6,Situation maîtrisée
13.05,66.9,20.7,SAFE,6,Situation maîtrisée
13.10,67.2,20.6,SAFE,6,Situation maîtrisée
13.15,67.5,20.6,SAFE,6,Situation maîtrisée
13.20,67.8,20.4,SAFE,6,Situation maîtrisée
13.25,68.1,20.4,SAFE,6,Situation maîtrisée
13.30,68.4,20.3,SAFE,6,Situation maîtrisée
13.35,68.6,20.2,SAFE,6,Situation maîtrisée
13.40,68.9,20.2,SAFE,6,Situation maîtrisée
13.45,69.2,20.2,SAFE,6,Situation maîtrisée
13.50,69.5,20.1,SAFE,6,Situation maîtrisée
13.55,69.8,20.1,SAFE,6,Situation maîtrisée
13.60,70.0,20.1,SAFE,6,Situation maîtrisée
13.65,70.3,20.1,SAFE,6,Situation maîtrisée
13.70,70.6,20.1,SAFE,6,Situation maîtrisée
13.75,70.9,20.0,SAFE,6,Situation maîtrisée
13.80,71.1,20.0,SAFE,6,Situation maîtrisée
13.85,71.4,20.0,SAFE,6,Situation maîtrisée
13.90,71.7,20.0,SAFE,6,Situation maîtrisée
13.95,72.0,20.0,SAFE,6,Situation maîtrisée
14.00,72.3,20.0,SAFE,6,Situation maîtrisée
14.05,72.5,20.0,SAFE,6,Situation maîtrisée
14.10,72.8,20.0,SAFE,6,Situation maîtrisée
14.15,73.1,20.0,SAFE,6,Situation maîtrisée
14.20,73.4,20.0,SAFE,6,Situation maîtrisée
14.25,73.7,20.0,SAFE,6,Situation maîtrisée
14.30,73.9,20.0,SAFE,6,Situation maîtrisée
14.35,74.2,20.0,SAFE,6,Situation maîtrisée
14.40,74.5,20.1,SAFE,6,Situation maîtrisée
14.45,74.8,20.1,SAFE,6,Situation maîtrisée
14.50,75.0,20.1,SAFE,6,Situation maîtrisée
14.55,75.3,20.1,SAFE,6,Situation maîtrisée
14.60,75.6,20.1,SAFE,6,Situation maîtrisée
14.65,75.9,20.1,SAFE,6,Situation maîtrisée
14.70,76.2,20.1,SAFE,5,Situation maîtrisée
14.75,76.4,20.1,CRITICAL,5,FREINEZ de 19 km/h  (20 -> 1 km/h)
14.80,76.7,20.0,CRITICAL,5,FREINEZ de 19 km/h  (20 -> 1 km/h)
14.85,77.0,19.7,CRITICAL,5,FREINEZ de 19 km/h  (20 -> 1 km/h)
14.90,77.3,19.3,CRITICAL,5,FREINEZ de 19 km/h  (19 -> 0 km/h)
14.95,77.5,15.0,CRITICAL,5,FREINEZ de 15 km/h  (15 -> 0 km/h)
15.00,77.7,10.1,CRITICAL,5,FREINEZ de 10 km/h  (10 -> 0 km/h)
15.05,77.8,5.4,CRITICAL,5,FREINEZ de 5 km/h  (5 -> 0 km/h)
15.10,77.8,0.7,CRITICAL,5,Vigilance — situation à la limite
15.15,77.8,0.0,SAFE,5,Situation maîtrisée
15.20,77.8,0.0,SAFE,5,Situation maîtrisée
15.25,77.8,0.0,SAFE,5,Situation maîtrisée
15.30,77.8,0.0,SAFE,5,Situation maîtrisée
15.35,77.8,0.0,SAFE,5,Situation maîtrisée
15.40,77.8,0.0,SAFE,5,Situation maîtrisée
15.45,77.8,0.0,SAFE,5,Situation maîtrisée
15.50,77.8,0.0,SAFE,5,Situation maîtrisée
15.55,77.8,0.0,SAFE,5,Situation maîtrisée
15.60,77.8,0.0,SAFE,5,Situation maîtrisée
15.65,77.8,0.0,SAFE,6,Situation maîtrisée
15.70,77.8,0.0,SAFE,6,Situation maîtrisée
15.75,77.8,0.0,SAFE,6,Situation maîtrisée
15.80,77.8,0.0,SAFE,6,Situation maîtrisée
15.85,77.8,0.3,DANGER,6,Vigilance — situation à la limite
15.90,77.8,0.0,SAFE,6,Situation maîtrisée
15.95,77.8,0.4,DANGER,6,Vigilance — situation à la limite
16.00,77.8,0.0,SAFE,6,Situation maîtrisée
16.05,77.8,0.4,WATCH,6,Vigilance — situation à la limite
16.10,77.8,0.0,SAFE,6,Situation maîtrisée
16.15,77.8,0.0,SAFE,6,Situation maîtrisée
16.20,77.8,0.4,SAFE,6,Situation maîtrisée
16.25,77.8,0.6,SAFE,6,Situation maîtrisée
16.30,77.8,1.1,DANGER,6,Vigilance — situation à la limite
16.35,77.8,0.0,SAFE,6,Situation maîtrisée
16.40,77.8,0.4,SAFE,6,Situation maîtrisée
16.45,77.8,1.0,SAFE,6,Situation maîtrisée
16.50,77.9,1.5,WATCH,6,Vigilance — situation à la limite
16.55,77.9,0.0,SAFE,6,Situation maîtrisée
16.60,77.9,0.7,SAFE,6,Situation maîtrisée
16.65,77.9,1.3,SAFE,6,Situation maîtrisée
16.70,77.9,2.0,SAFE,6,Situation maîtrisée
16.75,77.9,2.6,WATCH,6,Vigilance — situation à la limite
16.80,78.0,0.0,SAFE,6,Situation maîtrisée
16.85,78.0,0.5,SAFE,6,Situation maîtrisée
16.90,78.0,1.5,SAFE,6,Situation maîtrisée
16.95,78.0,2.2,SAFE,6,Situation maîtrisée
17.00,78.0,3.1,WATCH,6,Vigilance — situation à la limite
17.05,78.1,0.0,SAFE,6,Situation maîtrisée
17.10,78.1,0.6,SAFE,6,Situation maîtrisée
17.15,78.1,1.7,SAFE,6,Situation maîtrisée
17.20,78.1,2.3,SAFE,6,Situation maîtrisée
17.25,78.2,3.2,SAFE,6,Situation maîtrisée
17.30,78.2,3.9,WATCH,6,Vigilance — situation à la limite
17.35,78.2,1.6,SAFE,6,Situation maîtrisée
17.40,78.2,0.9,SAFE,6,Situation maîtrisée
17.45,78.3,1.9,SAFE,6,Situation maîtrisée
17.50,78.3,2.9,SAFE,6,Situation maîtrisée
17.55,78.4,3.6,SAFE,6,Situation maîtrisée
17.60,78.4,4.4,SAFE,6,Situation maîtrisée
17.65,78.5,5.4,WATCH,6,Vigilance — situation à la limite
17.70,78.6,6.1,WATCH,6,Ralentissez de 1 km/h  (6 -> 5 km/h)
17.75,78.6,6.3,WATCH,6,Ralentissez de 1 km/h  (6 -> 5 km/h)
17.80,78.7,6.4,WATCH,6,Ralentissez de 1 km/h  (6 -> 5 km/h)
17.85,78.8,6.3,WATCH,6,Ralentissez de 1 km/h  (6 -> 5 km/h)
17.90,78.9,4.3,SAFE,6,Situation maîtrisée
17.95,78.9,2.3,SAFE,6,Situation maîtrisée
18.00,79.0,3.0,SAFE,6,Situation maîtrisée
18.05,79.0,3.6,SAFE,6,Situation maîtrisée
18.10,79.1,4.1,SAFE,6,Situation maîtrisée
18.15,79.1,5.2,SAFE,6,Situation maîtrisée
18.20,79.2,5.9,SAFE,6,Situation maîtrisée
18.25,79.3,6.9,WATCH,6,Vigilance — situation à la limite
18.30,79.4,7.4,WATCH,6,Vigilance — situation à la limite
18.35,79.5,7.8,WATCH,6,Vigilance — situation à la limite
18.40,79.6,7.3,SAFE,6,SAFE : Arrêt au feu rouge
18.45,79.7,7.0,SAFE,6,SAFE : Arrêt au feu rouge
18.50,79.8,6.2,SAFE,6,SAFE : Arrêt au feu rouge
18.55,79.9,2.2,SAFE,6,SAFE : Arrêt au feu rouge
18.60,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.65,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.70,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.75,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.80,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.85,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.90,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
18.95,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.00,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.05,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.10,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.15,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.20,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.25,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.30,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.35,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.40,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.45,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.50,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.55,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.60,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.65,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
19.70,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
19.75,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
19.80,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
19.85,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
19.90,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
19.95,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.00,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.05,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.10,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.15,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.20,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.25,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.30,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.35,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.40,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.45,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.50,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.55,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.60,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.65,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.70,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.75,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.80,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.85,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.90,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
20.95,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.00,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.05,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.10,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.15,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.20,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.25,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.30,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.35,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.40,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.45,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.50,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.55,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.60,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
21.65,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.70,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.75,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.80,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.85,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.90,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
21.95,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.00,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.05,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.10,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.15,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.20,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.25,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.30,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.35,79.9,0.0,SAFE,8,SAFE : Arrêt au feu rouge
22.40,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
22.45,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
22.50,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
22.55,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
22.60,79.9,0.0,SAFE,7,SAFE : Arrêt au feu rouge
22.65,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.70,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.75,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.80,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.85,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.90,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
22.95,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.00,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.05,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.10,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.15,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.20,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.25,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.30,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.35,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.40,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.45,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.50,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
23.55,79.9,0.0,SAFE,6,SAFE : Arrêt au feu rouge
